neckline_loc,labels_crops,neckline_loc_conf,image_name,image_url,img_path,labels,labels_crops_old,status
collared,"[0, 18, 337, 339]",0.903329432011,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ff79b274-988b-52d7-ac48-f2cac124973f.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/73_macys_8FDFD0C041DFB8CC5FB21AF150D19D272CA1181B.jpg,collared,"[2, 11, 340, 349]",train
boatneck_bateau,"[141, 9, 561, 391]",0.965423226357,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/fc10ec02-5f09-52be-9e52-a0d7fc15c26c.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/15058161.jpg,boatneck_bateau,"[154, 5, 563, 414]",train
square_neck,"[146, 9, 563, 429]",0.859053254128,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3f647225-18b3-5ff9-bb99-5f0f4c7e18c2.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/21789185.jpg,square_neck,"[147, 20, 561, 434]",train
sweetheart_neck,"[103, 9, 631, 544]",0.765602946281,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/c48e4a0b-3213-53b9-8965-fff2bbfdd8ed.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/12526403.jpg,sweetheart_neck,"[101, 7, 627, 533]",val
highneck,"[122, 33, 537, 440]",0.869459986687,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/53d047a9-faf0-50e2-be15-99eb18d20dc1.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/10354133.jpg,highneck,"[106, 12, 563, 469]",train
hooded,"[241, 3, 550, 282]",0.764048576355,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/4cc70895-6462-5542-b16e-93fa67dc9929.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/05eab290-3b93-5e2b-8b10-03e16c0a2ddc.jpg,hooded,"[240, 0, 542, 302]",train
v_neck,"[97, 2, 215, 113]",0.647538483143,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/104698ee-04d9-5b25-8fb9-39aa1d80cf54.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/64_macys_4BCB23E5335B8487FA79976F2FEFE4C9189A1BD4.jpg,v_neck,"[105, 12, 208, 115]",train
square_neck,"[219, 2, 495, 238]",0.868763685226,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/579a2e8f-2fc7-5e2b-842b-16030040f700.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23224494.jpg,square_neck,"[231, 0, 497, 266]",train
strapless,"[109, 75, 546, 557]",0.608704924583,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/1b43a5d1-3bbf-57e8-8c26-3f002921d2cd.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/1b3fb140-7e5b-4a3b-aecd-e6a4d62b8dc3.jpg,strapless,"[98, 64, 578, 544]",train
strapless,"[80, 25, 561, 504]",0.742166757584,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a5e2ea4a-cd31-5eb8-9dd1-2b7061a383b6.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/11655352.jpg,strapless,"[93, 40, 561, 508]",val
off_shoulder,"[200, 47, 514, 375]",0.809303045273,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ff538911-c726-57fb-ac90-5bbad8233cf7.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24340884.jpg,off_shoulder,"[198, 53, 520, 375]",train
strapless,"[148, 68, 530, 478]",0.700274527073,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/feb7ef5b-c27a-5244-8c7f-f08bda0cebb6.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22159576.jpg,strapless,"[144, 78, 533, 467]",train
v_neck,"[143, 40, 523, 474]",0.800333678722,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b681eee7-9a25-5611-9731-30189514450f.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/13813644.jpg,v_neck,"[165, 104, 513, 452]",train
square_neck,"[129, 42, 546, 473]",0.865093171597,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a276fdfc-de97-560a-9f90-f83b92644f53.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22473020.jpg,square_neck,"[134, 63, 535, 464]",train
collared,"[314, 575, 1700, 2055]",0.609115302563,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b6e20053-aa1a-57db-8547-56a0ca88a6ba.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/d06a0432-f1c7-54dd-83da-810131d9d912.jpg,collared,"[314, 603, 1744, 2033]",val
crewneck,"[22, 0, 598, 545]",0.72434347868,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d79777eb-a4fa-50df-a321-4c08540da847.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/73_macys_EA3469BE92684B3531A07BC5607B9041ECF49030.jpg,crewneck,"[50, 0, 580, 530]",val
crewneck,"[110, 132, 469, 496]",0.8680986166,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f99294ee-b507-5e1c-af9f-894e5fa606af.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/ee7bf4a3-545e-52cd-b9f3-6b7fae29317d.jpg,crewneck,"[119, 154, 462, 497]",train
plunge_neck,"[202, 7, 436, 231]",0.570716381073,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/99a3f6d8-ec28-54f1-b3bf-9e0d0132bc2e.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23263823.jpg,plunge_neck,"[210, 0, 454, 244]",train
cowl,"[53, 24, 803, 763]",0.994889318943,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2eaec8a4-f2a4-5c8d-b963-08c33eeec541.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/a5d34cc5-6fa4-511f-9124-98cc8a56bf1d.jpg,cowl,"[60, 28, 775, 743]",train
off_shoulder,"[183, 42, 506, 381]",0.829865336418,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2c8b7da6-bde1-5314-810a-f9c743198b83.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24811226.jpg,off_shoulder,"[185, 53, 510, 378]",train
sweetheart_neck,"[238, 240, 497, 509]",0.800796031952,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/533c2408-5d88-50ca-be63-d74201bb207e.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22520334.jpg,sweetheart_neck,"[233, 207, 555, 529]",train
off_shoulder,"[132, 120, 561, 601]",1.01061117649,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/cdcef5ae-64f5-54ba-af9d-d49a11910b48.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23792052.jpg,off_shoulder,"[142, 162, 535, 555]",train
hooded,"[33, 0, 324, 282]",1.12766063213,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/23d8ded6-7858-5626-9b8a-3fb6bf92ab12.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/1dfdcc20-fb68-575d-be40-aad32c385239.jpg,hooded,"[39, 3, 323, 287]",train
collared,"[151, 7, 424, 280]",0.88460868597,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/ab5d4a9e-7f50-5aee-8438-a8b203b507b1.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/4bff48bb-e761-532f-80d5-9175047517b6.jpg,collared,"[153, 0, 419, 266]",train
square_neck,"[115, 68, 555, 518]",0.674327254295,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/e3d4de90-689f-5e73-9532-cd871816ec78.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24667924.jpg,square_neck,"[119, 76, 565, 522]",train
off_shoulder,"[186, 54, 506, 374]",0.908346295357,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6f92ae30-d8b1-55ac-9d6f-3d0df068f97f.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/14070557.jpg,off_shoulder,"[191, 88, 498, 395]",train
plunge_neck,"[212, 37, 483, 332]",0.720789909363,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/daa5340c-8ba1-540b-bd10-9d4bba07d689.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/20730284.jpg,plunge_neck,"[218, 58, 492, 332]",train
v_neck,"[160, 28, 594, 462]",0.907931387424,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/a05537b4-55e6-53c6-bb31-484caba465a0.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/12709298.jpg,v_neck,"[129, 0, 597, 468]",train
square_neck,"[228, 80, 495, 360]",0.745012044907,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/631d1dff-2f78-5b18-8927-e1bc5b9f9734.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23301551.jpg,square_neck,"[236, 96, 489, 349]",train
crewneck,"[7, 45, 370, 411]",0.744465231895,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0da5a222-03e9-55e1-a795-4f3072d92e76.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/917156-MLA25540039021_042017-O.jpg,crewneck,"[1, 36, 364, 399]",train
v_neck,"[197, 195, 571, 558]",0.913751423359,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0fea813a-f1bf-5b0b-bd4b-7353fb1d9359.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22676760.jpg,v_neck,"[208, 189, 574, 555]",train
strapless,"[214, 33, 540, 360]",0.881976544857,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3479a057-5a3b-5a1b-a672-8a58ce954dd9.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23250180.jpg,strapless,"[210, 43, 538, 371]",train
highneck,"[169, 4, 514, 337]",0.846734762192,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f5fd9886-1a2b-5c69-b53d-89cab21ef987.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22190429.jpg,highneck,"[193, 33, 495, 335]",train
v_neck,"[99, 56, 594, 577]",0.62001401186,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/103088ce-662b-5fe9-a90f-8bf36563c9d5.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/10981347.jpg,v_neck,"[93, 55, 599, 561]",train
square_neck,"[176, 4, 549, 335]",0.772813975811,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/593d5e68-dd9d-5fb5-8ace-a9bd33784e20.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22217806.jpg,square_neck,"[175, 5, 528, 358]",train
off_shoulder,"[162, 37, 539, 407]",0.891753137112,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2cbe33f8-f42c-5740-bac6-d2dca0f85b30.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22271301.jpg,off_shoulder,"[175, 53, 522, 400]",train
scoop_neck,"[245, 9, 464, 252]",0.456385761499,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/12f1ac2d-dbeb-5567-85db-c252bfb6b136.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/12052901.jpg,scoop_neck,"[231, 30, 477, 276]",train
cowl,"[158, 60, 487, 386]",0.704681694508,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/841b983b-db91-51bc-9cd4-ce1788b298fb.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/7d8a09ad-1743-520e-b085-aef45382c85b.jpg,cowl,"[151, 45, 493, 387]",train
v_neck,"[198, 33, 511, 355]",0.920010328293,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/756388c2-9957-51c7-9da0-d954ca37cc80.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24277109.jpg,v_neck,"[195, 40, 512, 357]",train
hooded,"[470, 56, 1454, 875]",0.317478984594,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/de3e5705-52bd-5fc9-af07-47c92a10fe96.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/b2f99843-bdb5-535e-826e-9f52cb3a30ee.jpg,hooded,"[588, 69, 1410, 891]",train
highneck,"[113, 25, 585, 510]",0.76344960928,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9371b142-946a-5e61-8ace-f478e8b2caca.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23536362.jpg,highneck,"[119, 45, 597, 523]",val
plunge_neck,"[195, 52, 892, 756]",0.90301412344,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/de742d0a-5eea-592a-947c-ce7987642b48.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/2fcbf900-5ca8-56c1-9fb9-f91def0d4791.jpg,plunge_neck,"[174, 32, 920, 778]",train
sweetheart_neck,"[76, 174, 243, 354]",0.486264765263,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/30d8b102-a46c-53f1-8028-ab8f4ee26d93.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/2500_2166.jpg,sweetheart_neck,"[82, 177, 242, 337]",train
sweetheart_neck,"[63, 6, 304, 217]",0.724023282528,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/318c45de-6cec-503c-893b-bcf497d651f8.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/687588-MLA26417665639_112017-O.jpg,sweetheart_neck,"[63, 2, 301, 240]",train
hooded,"[215, 186, 533, 499]",0.97482830286,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/03329331-682a-5d7d-b5f4-918daa4df0c1.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/6106425d-637f-54c2-a9d9-35173dc23b4b.jpg,hooded,"[223, 193, 525, 495]",train
highneck,"[169, 40, 575, 447]",0.792501866817,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3ef8b289-a7da-5fe6-8529-7c112c183c01.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24360261.jpg,highneck,"[169, 52, 582, 465]",train
one_shoulder,"[228, 4, 500, 245]",0.844614267349,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/58543c8d-0716-528b-bd78-c5aff0eb9661.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22128689.jpg,one_shoulder,"[256, 17, 482, 243]",train
scoop_neck,"[40, 19, 301, 274]",0.807612240314,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/8e0e7165-9167-5fa0-a387-ab639b659004.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/64_macys_62581B8C15BE857710762184ED21CCD07788E74A.jpg,scoop_neck,"[64, 48, 293, 277]",train
v_neck,"[246, 187, 717, 618]",0.834998846054,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3e1ed0e7-a922-5eea-9942-2526aada1934.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/e53d0652-f1ee-5a41-af00-9b1528e00cde.jpg,v_neck,"[231, 167, 727, 663]",train
highneck,"[190, 42, 513, 365]",0.866335272789,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9558464a-919e-53cd-ac03-377bad41ed1f.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/24386609.jpg,highneck,"[189, 56, 511, 378]",train
strapless,"[68, 7, 300, 246]",0.902879178524,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7f7a3ec9-0ccd-50e7-9336-33fcaeb7f5c2.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/6612831.jpg,strapless,"[58, 3, 308, 253]",train
cowl,"[174, 11, 637, 445]",0.896824896336,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/511b318b-f75d-5041-9a75-01c0acfce2f6.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/25baf5d0-dfc9-5e92-97c8-9a74f1f5c7b9_0.jpg,cowl,"[185, 0, 649, 464]",train
boatneck_bateau,"[200, 28, 502, 330]",0.884581208229,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6d14425f-38df-52d9-8c11-f4d814c68fc4.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/10161915.jpg,boatneck_bateau,"[220, 45, 500, 325]",train
boatneck_bateau,"[202, 21, 513, 315]",0.818392276764,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/5a4c4751-4907-518d-bfee-079a1c156676.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23401370.jpg,boatneck_bateau,"[215, 50, 489, 324]",train
one_shoulder,"[125, 28, 580, 472]",0.869437038898,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/83fbfbf3-69a1-5360-ba9b-7495175eaf0e.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/13860939.jpg,one_shoulder,"[157, 45, 579, 467]",train
square_neck,"[183, 37, 539, 381]",0.840934336185,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d42a75a8-f76a-59b8-9e29-02cfc1a11228.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22747093.jpg,square_neck,"[182, 0, 561, 379]",train
plunge_neck,"[167, 33, 549, 426]",0.83275693655,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/982a0e2f-a843-58c9-af0c-1dcffc7e74b0.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23263387.jpg,plunge_neck,"[195, 71, 530, 406]",train
v_neck,"[190, 33, 471, 322]",0.853717386723,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/16ee9f00-1f33-5258-94e6-1910765d22d3.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/23871092.jpg,v_neck,"[200, 40, 479, 319]",train
boatneck_bateau,"[123, 5, 446, 335]",0.919649004936,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/0b38b0ec-631f-504d-afc5-d5c1b3d8e145.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/6ced108a-2820-5959-b443-c269bf95759d.jpg,boatneck_bateau,"[125, 30, 438, 343]",val
off_shoulder,"[217, 7, 484, 250]",0.635519564152,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/191034a5-e7cb-5d64-9332-2f0ef9cf3b77.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/18330150.jpg,off_shoulder,"[233, 15, 473, 255]",train
off_shoulder,"[44, 73, 131, 159]",0.574974477291,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/6393355e-0b17-5ead-8074-c6aa54a69893.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/64_macys_AAE113B4FA4C3FE7D0C4CBFA282C5B663EC99CE8.jpg,off_shoulder,"[50, 79, 124, 153]",train
highneck,"[96, 38, 625, 506]",0.846813678741,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/9bf64300-d73f-5521-8fc6-9a7d6cab4bf1.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/m73949325784_2.jpg,highneck,"[88, 24, 623, 559]",train
v_neck,"[100, 38, 237, 181]",0.466415256262,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/f93a1759-ab44-58b6-964a-ca9740b9c31f.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/73_macys_D067A9D9418ABB1AAA9F6C980DACC19B787EF01E.jpg,v_neck,"[99, 41, 238, 180]",train
scoop_neck,"[131, 104, 662, 662]",0.86731249094,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/1b8ed302-c3e0-5469-944e-aaf24ee3289d.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/12309499.jpg,scoop_neck,"[138, 105, 699, 666]",train
one_shoulder,"[81, 33, 281, 217]",0.719820082188,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/7adcc220-f7b5-5248-8761-aa2cb807f803.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/61f27375-e97a-50a3-aca4-4007f9c291cf.jpg,one_shoulder,"[81, 37, 277, 233]",train
collared,"[596, 1182, 1686, 2139]",0.772275090218,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/83bca9a5-127c-5a4b-b250-05550982f516.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/bdbc7110-c24e-572c-9119-e36fdc8940f3.jpg,collared,"[697, 1207, 1639, 2149]",train
v_neck,"[30, 141, 552, 677]",0.860737740993,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/fe1e6313-fac5-5c16-99e1-732122a2f8e7.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/13409311.jpg,v_neck,"[25, 132, 567, 674]",train
scoop_neck,"[30, 34, 274, 271]",0.624026834965,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/3b4c2208-76b1-5d69-98c3-7a90f62b3347.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/64_macys_077E54E9EBC5D14BF55A81AE3949C9B9D54EDBE1.jpg,scoop_neck,"[31, 27, 267, 263]",train
sweetheart_neck,"[575, 252, 912, 587]",0.454055428505,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2c8a5c96-3283-58b9-9b1d-7dad7def09a2.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/ce68bde3-7d03-5d9d-834f-2e98c3eb659c.jpg,sweetheart_neck,"[564, 269, 890, 595]",train
sweetheart_neck,"[89, 261, 417, 584]",0.294200628996,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2c8a5c96-3283-58b9-9b1d-7dad7def09a2.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/ce68bde3-7d03-5d9d-834f-2e98c3eb659c.jpg,sweetheart_neck,"[564, 269, 890, 595]",train
one_shoulder,"[233, 4, 483, 235]",0.902734339237,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/d8083139-0980-5f44-80cb-3eaff45af540.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/14076749.jpg,one_shoulder,"[261, 0, 477, 216]",train
collared,"[105, 288, 611, 805]",1.06646740437,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/b2c940e1-f0b4-5594-8349-752523d7f51b.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/3a47a1c6-9a50-54fb-a01a-3def7340d08d.jpg,collared,"[124, 301, 613, 790]",train
scoop_neck,"[175, 33, 615, 460]",0.765784978867,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/2b8edb77-bb55-526a-962d-0258c8eda2d6.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/10389995.jpg,scoop_neck,"[184, 40, 615, 471]",train
crewneck,"[143, 42, 504, 424]",0.769351899624,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/26b3fe94-0438-5241-8b78-39c6772c93e0.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/22755463.jpg,crewneck,"[160, 50, 510, 400]",train
collared,"[94, 2, 799, 659]",1.23103177547,,https://s3-ap-southeast-1.amazonaws.com/msd-cvteam-apse/twoface_migrations/old_training_data/624bda0e-cec8-53b7-a643-961be5a68922.jpg,/mnt/atom/cv/train_hdd/neckline/it26_loc/images/18381983_1775046796143510_3977605625558335488_n.jpg,collared,"[114, 0, 772, 658]",train
